StartedAt,DownloadedSpeed,UploadedSpeed,Latency,Jitter,DownloadedLatency,DownloadedJitter,UploadedLatency,UploadedJitter
2025-03-19T04:30:01.8234550+00:00,404479239.69753075,411673488.59801185,6.566001,1.5555092105263153,37.3254295,38.26188988888889,7.009049499999993,29.577137176470575
2025-03-19T04:45:01.8405570+00:00,455553401.9434837,456355317.8809385,5.584143999999998,1.5342319473684196,36.363176499999994,48.914825037037026,5.529405500000006,1.421057705882353
2025-03-19T05:00:01.8390141+00:00,427739532.8359877,439665456.9797609,6.097959999999997,1.6680269473684206,30.412297000000006,45.35216888888887,6.416446,50.87206147058822
2025-03-19T05:15:01.8589527+00:00,450608526.75766516,378461576.57129943,6.264685499999999,1.3523078421052617,28.8152205,43.01830255555556,6.6990675,1.3553344705882344
2025-03-19T05:30:01.8645218+00:00,449098080.25544584,394705409.04357934,6.162051999999999,1.538261473684212,25.299656,27.456762703703703,6.410984499999999,26.579454529411763
2025-03-19T06:00:01.8858430+00:00,412197778.10189086,379992792.31838626,6.351297500000001,1.07716894736842,48.484429500000005,57.675931148148145,6.7673559999999995,25.53168941176471
2025-03-19T06:15:01.8930140+00:00,448776405.80227077,411242410.62414503,5.8891835000000015,1.3394918421052626,25.736019499999998,54.707406666666664,6.06166100000001,1.958740470588233
2025-03-19T06:30:01.9344577+00:00,415383998.9246645,386481268.9364083,5.924394500000002,1.1527127368421053,24.2384035,25.39867007407408,6.002711499999988,25.427309176470576
2025-03-19T06:45:01.9345220+00:00,399950284.6883513,440334575.02103144,6.080255000000001,2.516068684210523,24.859340000000003,45.84659114814814,6.295598999999997,1.015117294117647
2025-03-19T07:00:01.9151966+00:00,434319455.86230636,314056161.9785401,6.236608499999999,1.9130479473684228,31.69023,36.31065455555555,6.190124999999998,1.2716237647058817
2025-03-19T07:15:01.9505358+00:00,453691430.9583956,448155188.547638,5.487422999999996,1.2296843157894726,61.0411335,52.544366555555555,5.530663499999992,1.0448238235294152
2025-03-19T07:30:01.9401972+00:00,420792026.25687575,442272723.45765567,6.169936,1.0931013157894738,30.111986499999997,61.15460348148148,6.5987095,1.1484577647058833
2025-03-19T07:45:01.9482224+00:00,423114354.6529928,352601860.423979,6.007508000000001,1.0515933157894728,24.849136000000005,32.616959259259254,7.015954999999992,50.730812294117655
2025-03-19T08:15:01.9710528+00:00,420545915.7374103,343934834.1256486,6.091172999999998,1.705810789473684,29.236907,32.18616040740741,6.715277999999998,25.975123352941182
2025-03-19T08:45:01.9877618+00:00,428708259.2348919,379783137.8246055,5.663852000000002,1.2287820526315798,27.970308500000005,46.75167337037038,6.162129,38.81690229411766
2025-03-19T09:15:02.4595104+00:00,442001185.6392357,331225376.2477077,5.883164499999996,1.8170980526315792,25.751588499999993,29.44256314814815,6.478935500000002,52.34253652941176
2025-03-19T09:30:02.0135595+00:00,459648940.4402361,407172109.0548057,6.313432499999998,1.2658918947368418,25.282289999999996,26.605706407407403,6.10268,26.31864017647058
2025-03-19T10:00:02.0207368+00:00,508084794.04096174,444632528.7234468,5.834250499999996,1.4622665263157908,43.508850499999994,24.02604651851852,6.121248499999986,1.2659769999999975
2025-03-19T10:45:02.0386397+00:00,491810546.56575453,465540619.75431126,6.591203500000002,1.2924496315789462,32.1827595,37.0675652962963,6.2831525,1.36113270588235
2025-03-19T11:00:02.0490130+00:00,427877776.8852503,314892794.89817905,6.532757500000006,1.629329789473683,37.7952345,31.993303074074078,6.457377000000003,50.409678235294116
2025-03-19T11:15:02.0644375+00:00,481287513.5085103,507663442.70387375,6.511192999999999,2.2514433684210533,24.087909500000002,27.591882555555568,6.367392,1.793715352941177
2025-03-19T11:30:02.0664184+00:00,475730239.6043814,479871030.4554109,6.337715500000005,1.720953,35.25478700000001,60.28158007407409,6.22182800000001,51.33349935294117
2025-03-19T11:45:02.0954260+00:00,423897901.1987165,311824585.17294884,6.759782500000007,2.690249842105265,30.071509999999996,35.285273555555555,6.696409,27.293833647058825
2025-03-19T12:00:02.0976609+00:00,416937279.85244644,371586409.6222317,7.091009999999997,2.4632690526315795,27.4515505,34.89452196296296,6.823262999999999,51.527316411764694
2025-03-19T12:30:02.1132678+00:00,462122005.9326145,436158717.8182813,5.957459,1.487429368421051,33.400104999999996,28.284145814814817,6.257032000000001,50.64248511764706
2025-03-19T12:45:02.1244390+00:00,413623008.2016183,297818109.7739331,6.868645000000001,2.342709578947366,25.505326500000002,43.16541777777778,6.8591584999999995,25.030261764705887
2025-03-19T13:00:02.1285542+00:00,483231343.10724497,452871789.0406926,6.4452880000000015,1.213256684210526,31.3919055,28.607948740740742,6.187071,52.48816635294117
2025-03-19T13:15:02.1457633+00:00,420377855.0214862,343048391.2527422,6.128081000000002,2.1235741052631587,28.1747795,32.911166629629626,6.673798999999999,51.98118323529412
2025-03-19T13:30:02.1433130+00:00,407772696.4903155,366237763.62017334,6.1668720000000015,1.8833434736842094,31.697140000000005,53.72845014814815,6.719624500000003,26.09890982352941
2025-03-19T13:45:02.1493893+00:00,400607600.4123739,331325159.4422011,6.351604000000002,1.4750704736842097,26.850766999999998,40.624150888888884,6.354631499999998,50.06596205882352
2025-03-19T14:00:02.1617388+00:00,417832722.63512117,186326696.20726377,6.894935499999999,1.293581105263159,28.9310605,28.179975518518518,6.904085000000002,65.57957147058822
2025-03-19T14:15:02.1631515+00:00,457830387.64741194,395832019.4080208,6.284013999999999,1.8926687894736844,37.369018000000004,48.71794733333335,6.5794455,26.412688117647058
2025-03-19T14:30:02.1662292+00:00,452043389.4826148,421656155.9511146,7.052893000000001,1.0038503684210538,49.46927049999999,43.71495185185184,6.877371499999999,1.5562123529411753
2025-03-19T14:45:02.1649595+00:00,472377090.6944726,415145907.7960588,5.723300499999997,1.4313041578947368,35.757002,35.75794651851852,6.1729505,26.519830235294126
2025-03-19T15:00:02.1722644+00:00,454158874.4641502,373449543.04035866,6.153901000000001,1.8590654736842094,27.672039000000005,24.54894933333334,6.135248500000009,26.0345977647059
2025-03-19T15:15:02.1805622+00:00,469917227.1246332,450428395.9710715,6.283696500000001,2.137396315789474,30.255855499999996,26.611182074074073,6.321264000000002,25.960378764705894
2025-03-19T15:30:02.1853205+00:00,470817193.0476103,387030688.8552373,5.613243000000001,1.0394246315789477,62.2748975,55.61524944444445,6.695246,25.848208529411764
2025-03-19T16:00:02.1902738+00:00,444979534.8424349,441895224.2302977,7.0179705000000006,1.8548671052631578,27.8758475,27.941425925925927,6.684327000000009,25.357514176470588
2025-03-19T16:15:02.1929436+00:00,504235860.17437947,393760240.87016577,6.4998735,2.1959645789473714,29.615749999999995,41.25400911111112,6.7059715,51.39013970588235
2025-03-19T16:30:02.2090464+00:00,448498179.32516694,294929146.6567324,7.1389815,3.484091421052628,27.7175575,37.75393359259259,6.228436000000012,51.490829294117646
2025-03-19T17:45:02.3009479+00:00,474461597.0276016,382290521.433204,6.171548999999999,1.1320573684210526,46.189014,33.38347803703704,6.202839999999998,51.00906905882352
2025-03-19T18:30:02.2767281+00:00,524438277.22140145,531182248.5957263,6.1902905,23.277501789473686,54.362337999999994,42.074511888888885,6.103837,25.686616411764707
2025-03-19T18:45:02.2864294+00:00,480013997.7441333,401941796.67238337,5.946432000000003,1.4326974210526315,36.42761449999999,49.130608888888894,6.165015,1.0984061176470512
2025-03-19T20:00:02.3274946+00:00,478431060.31739986,382998917.2637174,6.5837325000000035,1.168088894736845,79.714137,37.52449362962963,6.473510000000001,1.5423407647058889
2025-03-19T20:45:02.3600911+00:00,503620069.8988787,488487185.96151745,6.008217999999998,1.1021827894736829,28.091402000000002,36.62637988888889,6.2386159999999995,1.5153910588235293
2025-03-19T21:00:02.3536269+00:00,491655741.226447,410645894.08219975,6.140082500000002,1.3471568421052633,22.9893885,23.7446627037037,6.710785499999999,1.1760590588235307
2025-03-19T21:45:01.8383256+00:00,515467536.4178732,356178757.82342076,6.034210500000004,22.969712842105263,25.271911499999998,33.314369444444445,6.234798999999983,1.5857322352941168
2025-03-19T22:00:01.3903841+00:00,429031619.2214919,416272556.7171044,6.559520499999998,2.1753550526315792,27.737986,28.05613674074074,6.257555999999992,26.147628764705882
2025-03-19T22:15:01.3766011+00:00,488660865.640485,436995974.01562035,6.6725475,0.9486069999999989,74.9072165,64.74947125925927,6.684040500000002,0.7841811764705847
2025-03-19T22:30:01.3730857+00:00,482797280.742771,501243616.52929205,5.980669499999998,0.9429197894736845,51.3519695,59.464332999999996,6.197555500000005,50.58456435294118
2025-03-19T22:45:01.3919933+00:00,502444278.3982359,421365488.5455545,5.738968500000004,1.1047871052631584,46.3871675,52.084264222222224,5.932167,26.66432499999999
2025-03-19T23:00:01.3980116+00:00,440819324.1898113,376407393.84876585,6.520251999999999,1.3483701578947396,37.070972000000005,41.49286685185186,6.214807500000001,25.93152423529412
2025-03-19T23:15:01.4110993+00:00,464589033.42461836,377440718.233384,6.069534000000004,2.3139062631578957,28.8944765,29.493684629629634,6.305350000000004,25.834650705882353
2025-03-19T23:30:01.4300439+00:00,492450209.18063235,363639938.7772166,6.513593999999998,1.4523251578947367,46.9211415,54.28685355555557,6.948414499999998,0.9604689999999948
2025-03-19T23:45:01.4356259+00:00,479963940.3136627,416532144.90420175,6.114901500000002,1.3247232631578953,24.5923175,28.522815740740743,6.689215999999999,25.883579941176468
2025-03-20T00:00:01.4408744+00:00,467296710.5748854,436362083.94053465,6.077754499999999,1.1150970526315775,46.839530499999995,56.011468629629626,6.120195999999998,1.1350889411764693
2025-03-20T00:15:01.4440596+00:00,490472831.17014384,338115891.17541414,6.419778000000001,1.1947234210526307,31.827129000000003,25.21420196296296,6.647910499999988,1.8784805882352926
2025-03-20T00:30:01.4617877+00:00,446195708.7140226,539350426.7905135,6.1105920000000005,1.2733423684210516,45.8094335,31.313567259259262,6.074936999999999,1.2639382941176445
2025-03-20T00:45:01.4592366+00:00,457440220.58124846,437521535.8485619,6.862174999999999,1.0624366315789462,56.117335,43.91053314814816,6.313641,26.53441570588236
2025-03-20T01:00:01.4594252+00:00,416941627.68494236,441143857.84456736,6.189481499999999,1.3238015263157887,39.186689,36.06992862962963,6.1844205,1.5599901764705866
2025-03-20T01:15:01.4648467+00:00,463065248.1313358,349237766.8614981,6.324845499999995,0.7902047894736847,22.907954000000004,19.456333296296293,6.365827999999951,0.6228835294117566
2025-03-20T01:30:01.4980428+00:00,474704869.60495615,397403186.0620718,5.997073,1.036211999999999,22.038922999999997,29.387302407407415,6.551057999999985,27.067688529411758
2025-03-20T01:45:01.4711108+00:00,490334480.2473783,513248385.6897896,5.701584999999998,2.587386842105262,26.465460999999998,30.015044074074062,5.578910999999999,1.0197148823529407
2025-03-20T02:00:01.4652187+00:00,438564150.00901103,514170857.993472,6.0426985,0.6363311052631575,27.1748405,42.50261737037036,6.088318000000001,1.6543261764705874
2025-03-20T02:15:01.4954790+00:00,502824824.1659176,558383213.0829641,6.8428465,0.9971864210526306,25.6355065,37.2892867037037,7.222316499999998,102.80372652941176
2025-03-20T02:30:01.4784068+00:00,467094691.44181633,418074546.7217052,6.779533499999999,1.1250101578947385,28.388185,39.55055414814815,6.74360149999998,26.315155000000008
2025-03-20T02:45:01.4859665+00:00,419729277.86089784,383291709.36679554,6.084043000000001,0.9605521578947367,27.917807,45.96550218518519,6.4318195000000005,50.61124505882352
2025-03-20T03:00:01.4960445+00:00,403766578.2262391,366879625.9256041,6.385545499999999,1.82333752631579,23.216261500000005,27.975001592592598,6.494298499999999,49.07827500000001
2025-03-20T03:15:01.5087878+00:00,439225597.7492515,428779310.1141703,6.371005999999998,0.7808313684210527,38.72062,39.12188603703704,6.031138499999999,25.545999764705886
2025-03-20T03:30:01.5160353+00:00,504676243.6597844,518398163.8022976,6.147929999999995,1.594205631578947,61.1324095,52.21950255555554,6.1564975,25.784893647058826
2025-03-20T03:45:01.5198658+00:00,384317892.4716721,318615135.8535329,6.827736999999999,1.5598921578947385,33.0776065,63.439905222222244,6.606318499999996,26.239411294117662
2025-03-20T04:00:01.5229524+00:00,413140218.03810525,376552410.4084159,6.540595500000002,1.2232988947368442,23.8303565,41.6774772962963,6.644904999999982,28.63681117647059
2025-03-20T04:15:01.5368139+00:00,481252887.48992765,494366758.42069066,5.873405000000002,1.519408368421055,50.474709,46.32904940740742,5.7415065,25.96226870588235
2025-03-20T04:30:01.5541369+00:00,441388818.18372464,435009694.0748459,6.195908999999997,0.6268887894736848,26.2371195,37.35731066666668,6.0736175,0.6757318823529413
2025-03-20T04:45:01.5618446+00:00,464378895.5119937,443747824.689599,6.514830500000002,1.918517157894736,33.312782500000004,24.92705637037037,6.305920000000006,0.7859301176470582
2025-03-20T05:00:01.5717184+00:00,467270048.613161,494734046.10778123,5.7587965000000025,23.054048315789473,63.8541985,34.20822933333334,6.149050000000003,51.29114982352941
2025-03-20T05:15:01.9924358+00:00,458900186.0628021,422738999.4797726,6.584014,2.122371947368419,39.414384,40.926778074074086,6.602995500000008,25.885417235294117
2025-03-20T05:30:01.5912388+00:00,461333128.9306316,435983170.2285836,5.850951999999996,0.8877088947368426,56.3957805,41.4717705925926,6.129253999999999,51.59025176470589
2025-03-20T05:45:01.5993643+00:00,414655537.03704065,345985305.27103275,6.370308000000001,1.0517267368421066,25.260397499999996,28.261724703703706,6.540905500000001,1.0060411764705908
2025-03-20T06:00:01.6095851+00:00,394922710.9285465,330085591.2298513,7.0112100000000055,2.256888315789471,41.870986,49.20478951851852,6.7395169999999975,26.53485352941177
2025-03-20T06:15:01.6083430+00:00,433927636.1026099,387210463.9739698,6.061193000000003,1.6680777368421043,49.94574250000001,36.87605748148149,6.1398885,26.336638470588237
2025-03-20T06:30:01.6256941+00:00,469254951.56000644,338756189.32987523,6.949869,1.3865414736842094,24.795828500000006,44.011886370370355,6.234783999999994,26.74739235294118
2025-03-20T06:45:01.6268617+00:00,480990559.38988936,430386469.3960415,6.1075835000000005,0.936208526315788,60.011590999999996,35.95006155555556,6.018449,26.94958952941177
2025-03-20T07:00:01.6392595+00:00,423366598.69639635,447594306.1845341,6.691286999999999,23.585036842105268,76.548923,75.81983351851852,6.606597999999998,27.04492611764705
2025-03-20T07:15:01.6486424+00:00,383029194.7229814,428898254.63175756,6.378932500000005,1.5357468947368427,30.932681000000002,49.800794555555555,6.769164499999999,26.520893764705885
2025-03-20T07:30:01.6605385+00:00,382386317.09932554,267561181.33990923,6.730729499999999,1.2805686842105277,28.690690999999998,30.03429600000001,6.468905500000002,50.062410941176466
2025-03-20T07:45:01.6642290+00:00,406244313.3291304,437011035.755524,6.891189999999998,1.4167310526315786,31.101532499999998,25.09380844444445,6.490627,0.6837764705882325
2025-03-20T08:00:01.6685175+00:00,405148118.9653469,342205249.65492165,6.475258999999998,1.3411569999999988,28.495278500000005,26.434919074074077,5.779537,51.27588958823529
2025-03-20T08:15:01.6805242+00:00,441134516.33827806,385103307.3636243,6.410714999999996,0.5812091052631573,24.219172,21.638000444444447,6.805371499999999,25.94555335294117
2025-03-20T08:30:01.6908910+00:00,395448248.07786214,451415532.2661409,6.371746000000005,23.44390431578947,29.8551515,57.27217155555556,6.6502855,27.095594941176472
2025-03-20T08:45:01.6869426+00:00,474458992.9566105,461871267.23492664,5.800896999999999,1.4893348947368419,29.669486500000005,31.125466814814814,5.785198000000003,1.5003901764705938
2025-03-20T09:00:01.6934162+00:00,495520501.63717234,396118645.77068746,5.819842999999999,1.0629819473684214,45.485497,45.09025937037037,5.718769499999999,0.8759664117647064
2025-03-20T09:15:01.7079052+00:00,452269286.92870396,376141337.6353612,6.745419499999997,2.005038631578946,29.505735,58.35764392592593,6.3250435,1.2108220000000003
2025-03-20T09:30:02.1561694+00:00,455470607.676709,435167269.28576255,6.5082894999999965,0.42668499999999837,62.4086695,35.313802407407415,6.439554500000014,25.50055564705882
2025-03-20T09:45:01.7266754+00:00,459587883.94302356,539087489.272511,5.324529500000001,0.8588143684210526,69.23110199999999,78.10379114814813,5.169382000000001,25.44332476470588
2025-03-20T10:00:01.7288116+00:00,404089086.4151643,344282463.9186405,6.435313000000004,1.1960589473684216,26.910679500000004,62.12968529629629,6.261740499999998,26.024028588235296
2025-03-20T10:15:01.7446954+00:00,425409400.0150873,389641221.60218847,6.083032500000002,2.0240167368421056,31.498999499999996,33.70992003703704,6.489553499999991,1.555286176470591
2025-03-20T10:30:01.7456888+00:00,456025479.29862463,402812875.1127323,6.179255000000001,1.6584903157894757,47.13612,39.88812407407408,6.184993500000003,14.822550764705879
2025-03-20T10:45:01.7529198+00:00,506844098.6530698,361993489.9745932,6.019492,1.0100114210526319,45.5512835,35.28946877777776,5.9182255,25.9383955882353
2025-03-20T11:00:01.7516464+00:00,364944452.59228545,375156207.43259215,7.065399000000006,1.589555210526318,29.730473500000006,39.08091292592592,7.142354499999996,25.039003941176468
2025-03-20T11:15:01.7710037+00:00,420129301.3104509,413706279.40177584,6.617361999999996,1.3973909999999996,28.646726500000003,37.551635925925936,6.6392324999999985,25.160906588235292
2025-03-20T11:30:01.7906251+00:00,444767039.74611133,310072385.0735994,6.987549000000001,1.6771062631578881,30.165392500000003,21.970443296296295,6.6756185000000015,62.612723294117664
2025-03-20T11:45:01.7919068+00:00,471694446.47481185,432698065.92710793,6.164588999999999,1.0256109473684205,35.108478,46.06251981481482,6.380988499999998,1.416360764705882
2025-03-20T12:00:01.7876655+00:00,435664428.59897745,435160012.0212019,5.962235,1.4444020526315795,34.451392999999996,32.9269308888889,5.992983499999994,1.0149555882352925
2025-03-20T12:15:01.7960670+00:00,375623569.4813034,312332022.96413934,6.385866,1.0136299999999976,32.720498500000005,34.773493888888886,6.663885000000009,26.136862411764703
2025-03-20T12:30:01.8070797+00:00,440423053.8688982,370546575.2784547,6.072881499999998,1.0252345789473665,31.127686500000006,35.99200348148148,6.292485499999969,25.504292882352946
2025-03-20T12:45:01.8207981+00:00,349139670.38077265,313383998.8318828,6.946104999999999,5.92279115789474,34.157391,53.63825755555555,6.841119499999997,88.2354767647059
2025-03-20T13:00:01.8434846+00:00,359296450.7749381,144377969.44120088,7.613036000000008,1.3894296842105285,31.520036499999996,47.18143929629628,7.772917500000001,76.60923370588235
2025-03-20T13:15:01.8435760+00:00,374842494.07673377,232732143.78397214,6.668151000000002,1.7179005263157892,27.6754485,37.03407551851851,7.004904,49.92598517647058
2025-03-20T13:30:01.8518197+00:00,417312957.9243242,287460748.4089305,6.678784000000004,2.054207052631578,39.7793495,38.28452011111112,6.709063499999987,2.2168658235294045
2025-03-20T13:45:01.8587735+00:00,405761034.06089777,373394888.3480962,6.4214175000000004,0.5001748947368433,33.3936185,45.47669751851851,6.787129499999992,76.85138005882355
2025-03-20T14:00:01.9167649+00:00,348467554.3094681,293907781.1384299,6.586879499999995,2.902840578947369,31.850214000000005,51.203786370370345,6.579853999999998,26.43622082352941
2025-03-20T14:15:01.8598156+00:00,494003092.22458076,365884062.49041307,6.263644500000002,1.4218449473684225,37.1048565,59.85213718518519,6.710839,75.57100982352941
2025-03-20T14:30:01.8713683+00:00,457852094.6503459,441809431.8199225,6.655981499999999,2.5513411578947363,28.683050499999997,23.91831262962963,6.670005500000002,27.052545117647053
2025-03-20T14:45:01.8831649+00:00,458658659.7194992,373751597.38795185,6.275257499999999,1.1813276842105274,25.7444915,31.07321451851852,6.202751000000011,25.25025152941177
2025-03-20T15:00:01.8832564+00:00,434597979.414618,394361816.5858058,6.784189999999999,2.0358114210526317,36.9148175,33.640869629629634,6.592653999999999,1.9512376470588242
2025-03-20T15:15:01.8993461+00:00,484892156.67185986,402288129.31442785,6.651850499999995,1.1692843157894746,64.90482449999999,37.07673503703703,6.0786855,76.69864723529412
2025-03-20T15:30:01.9131373+00:00,438111976.4562231,367515411.0478454,6.6510195,1.1952035263157885,23.051326500000005,17.22715007407407,6.494135999999987,1.7427337647058823
2025-03-20T15:45:01.9164903+00:00,435756880.76414275,408395548.9476609,6.549666500000001,1.1540936315789463,21.232408,23.971512999999998,6.4268485,0.935678000000002
2025-03-20T16:00:01.9254083+00:00,458196044.9397992,411524871.1132931,6.387736,1.0274169999999998,28.808073999999998,27.66716151851852,6.4242215,25.338690294117647
2025-03-20T16:15:01.9354275+00:00,453707353.8514905,352240561.5574056,6.713805000000004,2.118849052631578,28.973442000000006,28.34360759259259,6.507782500000033,26.995292882352942
2025-03-20T16:30:01.9389276+00:00,404896432.4489607,400951645.50066614,6.482112000000001,0.6907243684210551,26.24473,42.167055222222224,6.236869000000001,25.469494882352947
2025-03-20T16:45:01.9480167+00:00,453646161.916526,441859241.6367569,6.372864000000003,0.673173789473684,27.320449000000004,31.491240629629633,6.676858999999999,0.9782641176470577
2025-03-20T17:00:01.9509514+00:00,504376352.48608905,396419896.5214879,6.1683585,1.2915734210526313,28.069619499999995,53.19555181481482,6.7298595,1.170152764705885
2025-03-20T17:15:01.9718587+00:00,470633210.1657826,388325643.0012605,6.221596000000002,1.0775584736842108,39.2548075,44.734331999999995,6.075109500000001,25.568106058823535
2025-03-20T17:30:01.9773801+00:00,457464102.5677407,402827997.6157469,6.749701999999999,0.8385602631578956,28.807139,26.8263202962963,6.763611000000001,1.244751058823525
2025-03-20T17:45:01.9920528+00:00,482378967.06634086,511250480.73543346,5.890165000000001,1.539785736842107,61.951132,53.448232222222224,6.0603005,25.29328682352941
2025-03-20T18:00:02.0079957+00:00,523326463.10002303,381764825.18775564,6.635596000000003,0.9547199473684204,67.8156135,64.63728325925926,6.530264500000051,0.8871065294117695
2025-03-20T18:15:02.0093534+00:00,472579802.65183926,448502525.8897219,6.697765000000002,0.9800904210526336,71.748628,47.305350666666676,6.765491000000001,1.4439056470588252
2025-03-20T18:30:02.0211645+00:00,508753328.40314317,310948333.4252554,6.6206475000000005,0.734894105263158,22.503517,16.360918185185188,6.605462000000004,25.469605058823525
2025-03-20T18:45:02.0339315+00:00,433638700.79164946,494585814.55228776,6.425305000000002,0.8484012631578952,51.101038,51.31423703703703,6.546538500000003,25.735990058823532
2025-03-20T19:00:02.0358926+00:00,463484467.39487886,494936698.8086022,6.839116000000001,1.0682575789473692,23.7727325,28.387366037037047,6.571542500000007,25.884198411764704
2025-03-20T19:15:02.0376662+00:00,518279761.1434723,506211161.61542195,5.862114000000002,1.0062365263157875,51.4721175,28.258420370370374,5.9265355,25.85969464705883
2025-03-20T19:30:02.0375373+00:00,484084227.97953963,460909121.1272507,6.342615,0.8422987368421063,49.3573425,36.09424851851851,6.041276499999992,0.7077426470588247
2025-03-20T19:45:02.0381196+00:00,495750390.97587264,375955581.7471763,6.589606,1.184591052631579,59.356511999999995,40.74134033333334,6.661316,25.73960305882353
2025-03-20T20:00:02.0475196+00:00,520628363.4536423,445436302.3553267,6.6967295,1.051207842105264,44.420641499999995,49.86768099999999,6.0689425,1.3270946470588196
2025-03-20T20:15:02.0481526+00:00,472569644.7294022,498125497.2091291,6.1644779999999955,1.0592498947368403,24.700098500000006,31.975956740740735,6.071252000000013,0.7549219999999972
2025-03-20T20:30:02.0571150+00:00,480676269.54275906,397976749.7289207,6.470533500000004,0.843200526315791,28.074708,34.946814518518515,6.908532499999999,25.29469835294118
2025-03-20T20:45:02.0694340+00:00,467868131.70260894,505550238.6496207,6.081919999999998,1.1323664736842103,64.862451,61.61613774074073,5.687240000000007,0.537521000000001
2025-03-20T21:00:02.0690991+00:00,515179727.1215533,450705160.7786089,6.204484999999998,0.7993466315789468,43.617003,29.180504740740734,5.872168500000001,2.3158018823529463
2025-03-20T21:15:02.0764641+00:00,500439485.00730026,453837634.8005664,6.715059,0.5765569999999984,30.8847735,31.40972214814815,6.55541,0.4998997647058818
2025-03-20T21:30:02.0895230+00:00,478320763.9321082,418091907.2620853,6.136940499999998,0.46294468421052687,22.4206665,35.40583414814814,5.913074999999998,25.807362117647063
